"","COMMODITY.YEAR.ID","STATE.CODE","STATE.ABBREVIATION","COUNTY.CODE","COUNTY.NAME","COMMODITY.CODE","COMMODITY.NAME","INSURANCE.PLAN.CODE","INSURACE.PLAN.NAME.ABBREVIATION","COVERAGE.CATEGORY","STAGE.CODE","CAUSE.OF.LOSS.CODE","CAUSE.OF.LOSS.DESCRIPTION.x","MONTH.OF.LOSS","MONTH.OF.LOSS.NAME","YEAR.OF.LOSS","POLICIES.EARNING.PERMIUM","POLICIES.INDEMNIFIED","NET.PLANTED.ACRES","NET.ENDORSED.ACRES","LIABILITY","TOTAL.PREMIUM","PRODUCER.PAID.PREMIUM","SUBSIDY","STATE_PRIVATE.SUBSIDY","ADDITIONAL.SUBSIDY","NET.DETERMINED.ACRES","INDEMNITY.AMOUNT","LOSS.RATIO","CAUSE.OF.LOSS.DESCRIPTION.y"
"10194",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0H","31","",1,"JAN",NA,1,1,169.57,0,14436,831,584.5,246.5,0,0,83.4218,-1016,-1.22,"Excess Moisture/Precipitation/Rain"
"10195",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","",5,"MAY",NA,2,2,550.04,0,56277,3850,2702,1148,0,0,355.9348,5926,1.54,"Excess Moisture/Precipitation/Rain                                                                  "
"10196",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","",5,"MAY",NA,2,2,550.04,0,56277,3850,2702,1148,0,0,355.9348,5926,1.54,"Excess Moisture/Precipitation/Rain"
"10197",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"UH","31","",1,"JAN",NA,1,1,125.95,0,10733,618,434.5,183.5,0,0,212.1,16741,27.09,"Excess Moisture/Precipitation/Rain                                                                  "
"10198",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"UH","31","",1,"JAN",NA,1,1,125.95,0,10733,618,434.5,183.5,0,0,212.1,16741,27.09,"Excess Moisture/Precipitation/Rain"
"10199",1990,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"UH","93","",9,"SEP",NA,1,1,49.5,0,3407.5,294.5,205.5,89,0,0,99,3408,11.57,"Wildlife"
"10200",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0H","11","Drought                                                                                             ",6,"JUN",NA,1,1,130.6,0,18172,1243,867,376,0,0,130.6,10682,8.59,"Drought"
"10201",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,80.72,0,5966,606,426,180,0,0,62.4979,1032,1.7,"Excess Moisture/Precipitation/Rain                                                                  "
"10202",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,80.72,0,5966,606,426,180,0,0,62.4979,1032,1.7,"Excess Moisture/Precipitation/Rain"
"10203",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,12.61,0,1021,107,88,19,0,0,12.6063,829,7.75,"Excess Moisture/Precipitation/Rain                                                                  "
"10204",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,12.61,0,1021,107,88,19,0,0,12.6063,829,7.75,"Excess Moisture/Precipitation/Rain"
"10205",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,191.25,0,36335,1929,1341,588,0,0,93.1525,1714,0.89,"Excess Moisture/Precipitation/Rain                                                                  "
"10206",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,191.25,0,36335,1929,1341,588,0,0,93.1525,1714,0.89,"Excess Moisture/Precipitation/Rain"
"10207",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",1,"JAN",NA,1,1,467.57,0,43461,3833,2699,1134,0,0,467.567,528,0.14,"Excess Moisture/Precipitation/Rain                                                                  "
"10208",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",1,"JAN",NA,1,1,467.57,0,43461,3833,2699,1134,0,0,467.567,528,0.14,"Excess Moisture/Precipitation/Rain"
"10209",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,296.92,0,31768,2567,1804,763,0,0,296.9219,1174,0.46,"Excess Moisture/Precipitation/Rain                                                                  "
"10210",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,296.92,0,31768,2567,1804,763,0,0,296.9219,1174,0.46,"Excess Moisture/Precipitation/Rain"
"10211",1991,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",90,NA,NA,"0R","71","Insects                                                                                             ",5,"MAY",NA,1,1,257.5,0,40450,2548,1784,764,0,0,41,754,0.3,"Insects"
"10212",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA,"0H","11","Drought                                                                                             ",6,"JUN",NA,2,2,0.46,0,70.8,6.2,4.7,1.5,0,0,0.46,18.1,2.92,"Drought"
"10213",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA,"0H","12","Heat                                                                                                ",7,"JUL",NA,1,1,20.88,0,3370,243,169,74,0,0,20.8771,580,2.39,"Heat"
"10214",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA,"0H","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,2,2,4.14,0,637.2,55.8,42.3,13.5,0,0,4.14,162.9,2.92,"Excess Moisture/Precipitation/Rain                                                                  "
"10215",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA,"0H","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,2,2,4.14,0,637.2,55.8,42.3,13.5,0,0,4.14,162.9,2.92,"Excess Moisture/Precipitation/Rain"
"10216",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA,"0H","41","Frost                                                                                               ",9,"SEP",NA,1,1,2015.9,0,334760,24103,16738,7365,0,0,2015.9,375,0.02,"Frost"
"10217",1992,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL",NA," R","44","Cold Wet Weather                                                                                    ",4,"APR",NA,2,2,473.2,0,76402,4950,3438,1512,0,0,77,1417,0.29,"Cold Wet Weather"
"10218",1993,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,NA," H","11","Drought                                                                                             ",7,"JUL",NA,1,1,384.08,0,241085.6,24008,16789.6,7218.4,0,0,384.08,56572.8,2.36,"Drought"
"10219",1993,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,NA,"UH","11","Drought                                                                                             ",7,"JUL",NA,1,1,17.04,0,10497.6,1001.6,699.2,302.4,0,0,17.04,10497.6,10.48,"Drought"
"10220",1993,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,NA," H","12","Heat                                                                                                ",7,"JUL",NA,1,1,96.02,0,60271.4,6002,4197.4,1804.6,0,0,96.02,14143.2,2.36,"Heat"
"10221",1993,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,NA,"UH","12","Heat                                                                                                ",7,"JUL",NA,1,1,4.26,0,2624.4,250.4,174.8,75.6,0,0,4.26,2624.4,10.48,"Heat"
"10222",1993,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,NA,"H ","12","Heat                                                                                                ",10,"OCT",NA,1,1,220.9,0,153779,12318,8581,3737,0,0,220.9,2317,0.19,"Heat"
"10223",1994,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA," ","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,117.31,0,9297,761,532,229,0,0,117.3086,3465,4.55,"Excess Moisture/Precipitation/Rain                                                                  "
"10224",1994,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA," ","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,117.31,0,9297,761,532,229,0,0,117.3086,3465,4.55,"Excess Moisture/Precipitation/Rain"
"10225",1994,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA," ","H ","11","Drought                                                                                             ",7,"JUL",NA,3,3,794.31,0,135655,8738,6118,2620,0,0,794.3124,62407,7.14,"Drought"
"10226",1994,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA," ","R ","11","Drought                                                                                             ",6,"JUN",NA,2,2,513.265,0,64205.25,4465.5,3121.75,1343.75,0,0,77.660475,1365.5,0.31,"Drought"
"10227",1994,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA," ","R ","93","Wildlife                                                                                            ",6,"JUN",NA,1,1,46.155,0,5937.75,351.5,246.25,105.25,0,0,6.986825,120.5,0.34,"Wildlife"
"10228",1994,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA," ","UH","11","Drought                                                                                             ",4,"APR",NA,1,1,123.6,0,79466.5,7152,5006.5,2145.5,0,0,23.6,15175,2.12,"Drought"
"10229",1994,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA," ","H ","11","Drought                                                                                             ",4,"APR",NA,1,1,123.6,0,79466.5,7152,5006.5,2145.5,0,0,223.6,88,0.01,"Drought"
"10230",1995,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA,"C","UH","21","Hail                                                                                                ",5,"MAY",NA,2,2,11.7,0,270,30.6,0,30.6,0,0,11.7,241.8,7.9,"Hail"
"10231",1995,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",3,"MAR",NA,3,3,75.89,0,1752,198.4,0,198.4,0,0,22.6741,289.2,1.46,"Excess Moisture/Precipitation/Rain                                                                  "
"10232",1995,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",3,"MAR",NA,3,3,75.89,0,1752,198.4,0,198.4,0,0,22.6741,289.2,1.46,"Excess Moisture/Precipitation/Rain"
"10233",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","R ","11","Drought                                                                                             ",4,"APR",NA,1,1,22.014,0,3640.8,216,126,90,0,0,6.12306,110.4,0.51,"Drought"
"10234",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","12","Heat                                                                                                ",7,"JUL",NA,1,1,55.35,0,8668.2,514.8,300,214.8,0,0,55.35,1584.6,3.08,"Heat"
"10235",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","R ","21","Hail                                                                                                ",5,"MAY",NA,1,1,14.676,0,2427.2,144,84,60,0,0,4.08204,73.6,0.51,"Hail"
"10236",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"L","R ","21","Hail                                                                                                ",4,"APR",NA,1,1,51.412,0,6484,296.8,118.8,178,0,0,9.28464,167.2,0.56,"Hail"
"10237",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,36.9,0,5778.8,343.2,200,143.2,0,0,36.9,1056.4,3.08,"Excess Moisture/Precipitation/Rain                                                                  "
"10238",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,36.9,0,5778.8,343.2,200,143.2,0,0,36.9,1056.4,3.08,"Excess Moisture/Precipitation/Rain"
"10239",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"L","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",4,"APR",NA,1,1,77.118,0,9726,445.2,178.2,267,0,0,13.92696,250.8,0.56,"Excess Moisture/Precipitation/Rain                                                                  "
"10240",1995,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"L","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",4,"APR",NA,1,1,77.118,0,9726,445.2,178.2,267,0,0,13.92696,250.8,0.56,"Excess Moisture/Precipitation/Rain"
"10241",1995,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,925.91,0,64763,7992,4659,3333,0,0,419.3701,6920,0.87,"Excess Moisture/Precipitation/Rain                                                                  "
"10242",1995,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,925.91,0,64763,7992,4659,3333,0,0,419.3701,6920,0.87,"Excess Moisture/Precipitation/Rain"
"10243",1995,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,"A","H ","21","Hail                                                                                                ",6,"JUN",NA,1,1,33.4,0,23484.5,2348.5,1355,993.5,0,0,17.8,2550,1.09,"Hail"
"10244",1995,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,239.85,0,173678.5,17368,10021.5,7346.5,0,0,111.4,79850,4.6,"Excess Moisture/Precipitation/Rain                                                                  "
"10245",1995,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,239.85,0,173678.5,17368,10021.5,7346.5,0,0,111.4,79850,4.6,"Excess Moisture/Precipitation/Rain"
"10246",1995,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,206.45,0,150194,15019.5,8666.5,6353,0,0,350.5,39538,2.63,"Excess Moisture/Precipitation/Rain                                                                  "
"10247",1995,37,"NC",95,"Hyde                          ",9999,"All Other Crops               ",84,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,206.45,0,150194,15019.5,8666.5,6353,0,0,350.5,39538,2.63,"Excess Moisture/Precipitation/Rain"
"10248",1996,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,46.6,0,2332,99,0,99,0,0,46.6,2333,23.57,"Excess Moisture/Precipitation/Rain                                                                  "
"10249",1996,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,46.6,0,2332,99,0,99,0,0,46.6,2333,23.57,"Excess Moisture/Precipitation/Rain"
"10250",1996,37,"NC",95,"Hyde                          ",21,"COTTON                        ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,0,74.19,0,5262,658,0,658,0,0,74.1813,0,0,"Hurricane/Tropical Depression"
"10251",1996,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,286.8,0,27208,3624,2113,1511,0,0,286.8,19316,5.33,"Excess Moisture/Precipitation/Rain                                                                  "
"10252",1996,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,286.8,0,27208,3624,2113,1511,0,0,286.8,19316,5.33,"Excess Moisture/Precipitation/Rain"
"10253",1996,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,93.59,0,17779,1174,685,489,0,0,93.5802,1334,1.14,"Hurricane/Tropical Depression"
"10254",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,305.4,0,31982,2920,1703,1217,0,0,305.4,15660,5.36,"Excess Moisture/Precipitation/Rain                                                                  "
"10255",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,305.4,0,31982,2920,1703,1217,0,0,305.4,15660,5.36,"Excess Moisture/Precipitation/Rain"
"10256",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,46.46,0,4786,354.5,206.5,148,0,0,52.0927,1058,2.98,"Excess Moisture/Precipitation/Rain                                                                  "
"10257",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,46.46,0,4786,354.5,206.5,148,0,0,52.0927,1058,2.98,"Excess Moisture/Precipitation/Rain"
"10258",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,1,284.355,0,30771.5,2320,1353,967,0,0,326.213,18065,7.79,"Hurricane/Tropical Depression"
"10259",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"C","UH","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,6,6,444.415,0,30020,1378.5,0,1378.5,0,0,453.2731,29979,21.75,"Hurricane/Tropical Depression"
"10260",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,7,7,491.905,0,33262,1495.5,0,1495.5,0,0,483.0629,16301,10.9,"Hurricane/Tropical Depression"
"10261",1996,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","UH","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,1,24.875,0,3273.5,203.5,118.5,85,0,0,29.4814,3783,18.59,"Hurricane/Tropical Depression"
"10262",1997,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","11","Drought                                                                                             ",7,"JUL",NA,2,2,281.625,0,62582.5,3730.5,2175,1555.5,0,0,281.625,20274.5,5.43,"Drought"
"10263",1997,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,NA,"A","H ","71","Insects                                                                                             ",7,"JUL",NA,2,2,281.625,0,62582.5,3730.5,2175,1555.5,0,0,281.625,20274.5,5.43,"Insects"
"10264",1997,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","H ","11","Drought                                                                                             ",8,"AUG",NA,1,1,645.1,0,59514,5511,3213,2298,0,0,645.1,40220,7.3,"Drought"
"10265",1997,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","H ","99","""Other (Snow,Lightning,etc)""                                                                        ",7,"JUL",NA,1,1,40.3,0,6765,426,248,178,0,0,40.3,1015,2.38,"Other (Snow, Lightning, Etc.)"
"10266",1997,37,"NC",95,"Hyde                          ",81,"SOYBEANS                      ",90,NA,"A","UH","99","""Other (Snow,Lightning,etc)""                                                                        ",7,"JUL",NA,1,1,9.7,0,775,153,89,64,0,0,9.7,775,5.07,"Other (Snow, Lightning, Etc.)"
"10267",1998,37,"NC",95,"Hyde                          ",11,"WHEAT                         ",90,"NULL","A","H ","21","Hail                                                                                                ",6,"JUN",NA,1,1,947.75,0,96411,7203,4198,3005,0,0,947.8038,16503,2.29,"Hail"
"10268",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","C","H ","11","Drought                                                                                             ",5,"MAY",NA,1,1,382.2,0,33984,1468,0,1468,0,0,382.2,2730,1.86,"Drought"
"10269",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","H ","11","Drought                                                                                             ",5,"MAY",NA,1,1,163.96,0,34823,2115,1233,882,0,0,163.9837,4566,2.16,"Drought"
"10270",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","C","H ","11","Drought                                                                                             ",7,"JUL",NA,2,2,64.61,0,5931,270,0,270,0,0,64.6142,2124,7.87,"Drought"
"10271",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","L","H ","11","Drought                                                                                             ",7,"JUL",NA,1,1,98.695,0,14459,673.5,269.5,404,0,0,98.7094,9131,13.56,"Drought"
"10272",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","C","H ","21","Hail                                                                                                ",7,"JUL",NA,1,1,30.21,0,2074,114,0,114,0,0,30.2151,946,8.3,"Hail"
"10273",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,98.695,0,14459,673.5,269.5,404,0,0,98.7094,9131,13.56,"Excess Moisture/Precipitation/Rain                                                                  "
"10274",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,98.695,0,14459,673.5,269.5,404,0,0,98.7094,9131,13.56,"Excess Moisture/Precipitation/Rain"
"10275",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,17.62,0,2145,189,110,79,0,0,17.622,2076,10.98,"Excess Moisture/Precipitation/Rain                                                                  "
"10276",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,17.62,0,2145,189,110,79,0,0,17.622,2076,10.98,"Excess Moisture/Precipitation/Rain"
"10277",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,251.1,0,43994,2970,1732,1238,0,0,251.1,7590,2.56,"Excess Moisture/Precipitation/Rain                                                                  "
"10278",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",5,"MAY",NA,1,1,251.1,0,43994,2970,1732,1238,0,0,251.1,7590,2.56,"Excess Moisture/Precipitation/Rain"
"10279",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","L","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,1035.6,0,146401,6514,2606,3908,0,0,133,2766,0.42,"Excess Moisture/Precipitation/Rain                                                                  "
"10280",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","L","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,1035.6,0,146401,6514,2606,3908,0,0,133,2766,0.42,"Excess Moisture/Precipitation/Rain"
"10281",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,241.75,0,46139,3081,1796,1285,0,0,241.75,4107,1.33,"Excess Moisture/Precipitation/Rain                                                                  "
"10282",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,241.75,0,46139,3081,1796,1285,0,0,241.75,4107,1.33,"Excess Moisture/Precipitation/Rain"
"10283",1998,37,"NC",95,"Hyde                          ",41,"CORN                          ",90,"NULL","A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,239.9,0,47029,3151,1837,1314,0,0,66,1373,0.44,"Excess Moisture/Precipitation/Rain                                                                  "
