"","COMMODITY.YEAR.ID","STATE.CODE","STATE.ABBREVIATION","COUNTY.CODE","COUNTY.NAME","COMMODITY.CODE","COMMODITY.NAME","INSURANCE.PLAN.CODE","INSURACE.PLAN.NAME.ABBREVIATION","COVERAGE.CATEGORY","STAGE.CODE","CAUSE.OF.LOSS.CODE","CAUSE.OF.LOSS.DESCRIPTION.x","MONTH.OF.LOSS","MONTH.OF.LOSS.NAME","YEAR.OF.LOSS","POLICIES.EARNING.PERMIUM","POLICIES.INDEMNIFIED","NET.PLANTED.ACRES","NET.ENDORSED.ACRES","LIABILITY","TOTAL.PREMIUM","PRODUCER.PAID.PREMIUM","SUBSIDY","STATE_PRIVATE.SUBSIDY","ADDITIONAL.SUBSIDY","NET.DETERMINED.ACRES","INDEMNITY.AMOUNT","LOSS.RATIO","CAUSE.OF.LOSS.DESCRIPTION.y"
"3521",1994,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",90,NA," ","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,4,4,170.35,0,12704,2630,1839,791,0,0,217.9,8050,3.06,"Excess Moisture/Precipitation/Rain"
"3522",1994,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",30,NA," ","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,4.6,0,11230,270,190,80,0,0,4.59,5896,21.84,"Excess Moisture/Precipitation/Rain                                                                  "
"3523",1994,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",30,NA," ","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,4.6,0,11230,270,190,80,0,0,4.59,5896,21.84,"Excess Moisture/Precipitation/Rain"
"3524",1994,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",30,NA," ","H ","81","Plant Disease                                                                                       ",6,"JUN",NA,1,1,1.9,0,4240,64,47,17,0,0,1.9,2027,31.67,"Plant Disease"
"3525",1994,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",90,NA," ","UH","93","Wildlife                                                                                            ",8,"AUG",NA,1,1,11.417,0,748.72,132.055,92.365,39.69,0,0,6.517,63.7,0.48,"Wildlife"
"3526",1995,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,1,1,12.8,0,36946,1404,1074,330,0,0,12.8,28942,20.61,"Excess Moisture/Precipitation/Rain                                                                  "
"3527",1995,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,1,1,12.8,0,36946,1404,1074,330,0,0,12.8,28942,20.61,"Excess Moisture/Precipitation/Rain"
"3528",1995,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,91.86,0,223565,5190,3026,2164,0,0,91.86,61061,11.77,"Excess Moisture/Precipitation/Rain                                                                  "
"3529",1995,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,91.86,0,223565,5190,3026,2164,0,0,91.86,61061,11.77,"Excess Moisture/Precipitation/Rain"
"3530",1995,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,101.32,0,7688,1198,699,499,0,0,101.32,4159,3.47,"Excess Moisture/Precipitation/Rain                                                                  "
"3531",1995,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,101.32,0,7688,1198,699,499,0,0,101.32,4159,3.47,"Excess Moisture/Precipitation/Rain"
"3532",1996,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"C","H ","61","Wind/Excess Wind                                                                                    ",9,"SEP",NA,1,1,77.5,0,3204,525,0,525,0,0,77.5,1762.5,3.36,"Wind/Excess Wind"
"3533",1996,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,1,84.9,0,8348,2307,1571,736,0,0,84.9,352,0.15,"Hurricane/Tropical Depression"
"3534",1996,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"C","UH","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,61.35,0,4926.5,376.5,0,376.5,0,0,25.1,2015,5.35,"Hurricane/Tropical Depression"
"3535",1996,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,2,2,138.85,0,8130.5,901.5,0,901.5,0,0,175.1,1769.5,1.96,"Hurricane/Tropical Depression"
"3536",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,33.95,0,764.5,144,0,144,0,0,13.9,-435,-3.02,"Excess Moisture/Precipitation/Rain                                                                  "
"3537",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,33.95,0,764.5,144,0,144,0,0,13.9,-435,-3.02,"Excess Moisture/Precipitation/Rain"
"3538",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,33.95,0,764.5,144,0,144,0,0,54,1215,8.44,"Excess Moisture/Precipitation/Rain                                                                  "
"3539",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,33.95,0,764.5,144,0,144,0,0,54,1215,8.44,"Excess Moisture/Precipitation/Rain"
"3540",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","H ","61","Wind/Excess Wind                                                                                    ",9,"SEP",NA,1,1,344.85,0,8561,1341.5,0,1341.5,0,0,344.85,7034.5,5.24,"Wind/Excess Wind"
"3541",1996,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,344.85,0,8561,1341.5,0,1341.5,0,0,344.85,7034.5,5.24,"Hurricane/Tropical Depression"
"3542",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,2.532,0,6451.8,88.8,52.2,36.6,0,0,2.5344,1727.4,19.45,"Excess Moisture/Precipitation/Rain                                                                  "
"3543",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,2.532,0,6451.8,88.8,52.2,36.6,0,0,2.5344,1727.4,19.45,"Excess Moisture/Precipitation/Rain"
"3544",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","61","Wind/Excess Wind                                                                                    ",7,"JUL",NA,5,5,156.978,0,458590.2,16067.2,12278.8,3788.4,0,0,156.9796,254112.6,15.82,"Wind/Excess Wind"
"3545",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,7,7,55.73,0,67766,1070,0,1070,0,0,55.73596,35140,32.84,"Hurricane/Tropical Depression"
"3546",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","UH","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,8.84,0,29425,1000.5,765.5,235,0,0,6.76,14621,14.61,"Hurricane/Tropical Depression"
"3547",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"C","UH","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,13.89,0,14948,242,0,242,0,0,13.89,9713,40.14,"Hurricane/Tropical Depression"
"3548",1996,37,"NC",31,"Carteret                      ",71,"TOBACCO                       ",30,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,3,3,18.83,0,60070,1937.5,1482.5,455,0,0,20.91,32801,16.93,"Hurricane/Tropical Depression"
"3549",1996,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",7,"JUL",NA,1,1,124.4,0,5892,455,0,455,0,0,124.4,2290,5.03,"Hurricane/Tropical Depression"
"3550",1996,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,799.8,0,63851,6652,0,6652,0,0,799.8,3125,0.47,"Excess Moisture/Precipitation/Rain                                                                  "
"3551",1996,37,"NC",31,"Carteret                      ",9999,"All Other Crops               ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,799.8,0,63851,6652,0,6652,0,0,799.8,3125,0.47,"Excess Moisture/Precipitation/Rain"
"3552",1997,37,"NC",31,"Carteret                      ",11,"WHEAT                         ",90,NA,"A","UH","42","Freeze                                                                                              ",4,"APR",NA,1,1,1555.5,0,179061.5,10475,6107,4368,0,0,370.6,41565,3.97,"Freeze"
"3553",1997,37,"NC",31,"Carteret                      ",11,"WHEAT                         ",90,NA,"A","H ","42","Freeze                                                                                              ",4,"APR",NA,1,1,1555.5,0,179061.5,10475,6107,4368,0,0,2740.4,-8056,-0.77,"Freeze"
"3554",1997,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,NA,"A","H ","11","Drought                                                                                             ",7,"JUL",NA,1,1,12.36,0,36928.5,1403.25,1073.25,330,0,0,12.36,16143.75,11.5,"Drought"
"3555",1997,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,NA,"A","H ","81","Plant Disease                                                                                       ",7,"JUL",NA,1,1,4.12,0,12309.5,467.75,357.75,110,0,0,4.12,5381.25,11.5,"Plant Disease"
"3556",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","C","H ","11","Drought                                                                                             ",7,"JUL",NA,3,3,71,0,4903,424,0,424,0,0,71,1780,4.2,"Drought"
"3557",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","C","UH","11","Drought                                                                                             ",5,"MAY",NA,1,1,20,0,1209.5,131.5,0,131.5,0,0,15,1112,8.46,"Drought"
"3558",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","C","H ","11","Drought                                                                                             ",5,"MAY",NA,1,1,20,0,1209.5,131.5,0,131.5,0,0,25,592,4.5,"Drought"
"3559",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","A","H ","11","Drought                                                                                             ",6,"JUN",NA,1,1,1489.1,0,278759,44908,34355,10553,0,0,1489.1,33813,0.75,"Drought"
"3560",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","A","H ","11","Drought                                                                                             ",5,"MAY",NA,3,3,233.5,0,36324,6045,3972,2073,0,0,230.5,23858,3.95,"Drought"
"3561",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","A","H ","11","Drought                                                                                             ",7,"JUL",NA,1,1,6.4,0,907,143,83,60,0,0,6.4,346,2.42,"Drought"
"3562",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,138,0,7363,942,0,942,0,0,138,970,1.03,"Excess Moisture/Precipitation/Rain                                                                  "
"3563",1998,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,"NULL","C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,138,0,7363,942,0,942,0,0,138,970,1.03,"Excess Moisture/Precipitation/Rain"
"3564",1998,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,"NULL","A","H ","11","Drought                                                                                             ",5,"MAY",NA,1,1,68.9,0,6564,966,563,403,0,0,68.9,3508,3.63,"Drought"
"3565",1998,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,1,1,2620.2,0,448056,53229,40720,12509,0,0,2620.2,94757,1.78,"Excess Moisture/Precipitation/Rain                                                                  "
"3566",1998,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,"NULL","A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",8,"AUG",NA,1,1,2620.2,0,448056,53229,40720,12509,0,0,2620.2,94757,1.78,"Excess Moisture/Precipitation/Rain"
"3567",1998,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,"NULL","C","H ","92","Hurricane/Tropical Depression                                                                       ",8,"AUG",NA,1,1,933.7,0,33252,4145,0,4145,0,0,933.7,26233,6.33,"Hurricane/Tropical Depression"
"3568",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","11","Drought                                                                                             ",8,"AUG",NA,2,2,66,0,167928,4198,2448,1750,0,0,66,89934,21.42,"Drought"
"3569",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,12.82,0,28700,631,371,260,0,0,12.82,8951,14.19,"Excess Moisture/Precipitation/Rain                                                                  "
"3570",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,12.82,0,28700,631,371,260,0,0,12.82,8951,14.19,"Excess Moisture/Precipitation/Rain"
"3571",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","61","Wind/Excess Wind                                                                                    ",5,"MAY",NA,2,2,82,0,221614,8225,6292,1933,0,0,81.93,130352,15.85,"Wind/Excess Wind"
"3572",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","61","Wind/Excess Wind                                                                                    ",8,"AUG",NA,6,6,61.61,0,168342.5,3343,1948,1395,0,0,61.63355,100685.5,30.12,"Wind/Excess Wind"
"3573",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","81","Plant Disease                                                                                       ",7,"JUL",NA,2,2,14.67,0,44267.5,974,567.5,406.5,0,0,14.67,23467,24.09,"Plant Disease"
"3574",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","81","Plant Disease                                                                                       ",6,"JUN",NA,4,4,21.17,0,56431,1317,767.5,549.5,0,0,21.19355,39138.5,29.72,"Plant Disease"
"3575",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","C","UH","92","Hurricane/Tropical Depression                                                                       ",8,"AUG",NA,1,1,2.515,0,2836.5,46,0,46,0,0,2.33,1707,37.11,"Hurricane/Tropical Depression"
"3576",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","C","H ","92","Hurricane/Tropical Depression                                                                       ",8,"AUG",NA,1,1,2.515,0,2836.5,46,0,46,0,0,2.7,1383,30.07,"Hurricane/Tropical Depression"
"3577",1998,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,"NULL","A","H ","92","Hurricane/Tropical Depression                                                                       ",8,"AUG",NA,7,7,146.86,0,429816,12429,8429,4000,0,0,146.82966,178732,14.38,"Hurricane/Tropical Depression"
"3578",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","H ","11","Drought                                                                                             ",8,"AUG",NA,1,1,128.3,0,14463,2265,924,1341,0,0,128.3,986,0.44,"Drought"
"3579",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,17.05,0,2230,546.5,292.5,254,0,0,10.2,1333,2.44,"Excess Moisture/Precipitation/Rain                                                                  "
"3580",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,17.05,0,2230,546.5,292.5,254,0,0,10.2,1333,2.44,"Excess Moisture/Precipitation/Rain"
"3581",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,17.05,0,2230,546.5,292.5,254,0,0,23.9,138,0.25,"Excess Moisture/Precipitation/Rain                                                                  "
"3582",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,1,1,17.05,0,2230,546.5,292.5,254,0,0,23.9,138,0.25,"Excess Moisture/Precipitation/Rain"
"3583",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",44,NA,"A","UH","51","Flood                                                                                               ",9,"SEP",NA,1,1,191,0,20261,4845,2350,2495,0,0,191,20261,4.18,"Flood"
"3584",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",44,NA,"A","H ","51","Flood                                                                                               ",9,"SEP",NA,1,1,305.6,0,34396,7822,3800,4022,0,0,305.6,25420,3.25,"Flood"
"3585",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",90,NA,"A","UH","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,3,3,172.2,0,19467,2852,1164,1688,0,0,172.2,19385,6.8,"Hurricane/Tropical Depression"
"3586",1999,37,"NC",31,"Carteret                      ",41,"CORN                          ",45,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,1,67,0,11095,1308,706,602,0,0,67,5941,4.54,"Hurricane/Tropical Depression"
"3587",1999,37,"NC",31,"Carteret                      ",51,"GRAIN SORGHUM                 ",44,NA,"A","H ","51","Flood                                                                                               ",9,"SEP",NA,1,1,213.5,0,11348,6053,2916,3137,0,0,213.5,9470,1.56,"Flood"
"3588",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,600.25,0,86425.5466666667,12214.8833333333,6541.0099999999,5673.8733333333,0,0,1033.361,147714.91,12.09,"Excess Moisture/Precipitation/Rain                                                                  "
"3589",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,600.25,0,86425.5466666667,12214.8833333333,6541.0099999999,5673.8733333333,0,0,1033.361,147714.91,12.09,"Excess Moisture/Precipitation/Rain"
"3590",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,807.128,0,114936.686666667,16484.2533333333,8826.8599999999,7657.3933333333,0,0,974.267,124315.45,7.54,"Excess Moisture/Precipitation/Rain                                                                  "
"3591",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",9,"SEP",NA,2,2,807.128,0,114936.686666667,16484.2533333333,8826.8599999999,7657.3933333333,0,0,974.267,124315.45,7.54,"Excess Moisture/Precipitation/Rain"
"3592",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,1225,0,176378.666666667,24928.3333333333,13348.9999999999,11579.3333333333,0,0,1618.3,25488,1.02,"Excess Moisture/Precipitation/Rain                                                                  "
"3593",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","R ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,1225,0,176378.666666667,24928.3333333333,13348.9999999999,11579.3333333333,0,0,1618.3,25488,1.02,"Excess Moisture/Precipitation/Rain"
"3594",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","UH","51","Flood                                                                                               ",9,"SEP",NA,4,4,723.97,0,98024.72,15099.25,7780.79,7318.46,0,0,1174.759,161815.69,10.72,"Flood"
"3595",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"C","H ","51","Flood                                                                                               ",9,"SEP",NA,1,1,12453,0,575827,38868,0,38868,0,0,12453,54818,1.41,"Flood"
"3596",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",44,NA,"A","H ","51","Flood                                                                                               ",9,"SEP",NA,1,1,348.24,0,28132.2,5345.4,2565.6,2779.8,0,0,348.24,17120.4,3.2,"Flood"
"3597",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","51","Flood                                                                                               ",9,"SEP",NA,4,4,1782.372,0,190425.98,36578.08,17112.14,19465.94,0,0,1956.333,169942.55,4.65,"Flood"
"3598",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",44,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,1,1,232.16,0,18754.8,3563.6,1710.4,1853.2,0,0,232.16,11413.6,3.2,"Hurricane/Tropical Depression"
"3599",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",44,NA,"A","UH","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,3,3,235.49,0,22114,6512,3728,2784,0,0,235.5,20895,3.21,"Hurricane/Tropical Depression"
"3600",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"C","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,2,2,305.4,0,8745,1132,0,1132,0,0,305.4,2828,2.5,"Hurricane/Tropical Depression"
"3601",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","H ","92","Hurricane/Tropical Depression                                                                       ",9,"SEP",NA,2,2,338.3,0,37638,3801,1551,2250,0,0,338.3,15484,4.07,"Hurricane/Tropical Depression"
"3602",1999,37,"NC",31,"Carteret                      ",81,"SOYBEANS                      ",90,NA,"A","UH","93","Wildlife                                                                                            ",9,"SEP",NA,1,1,4.88,0,550.4,57.2,23.2,34,0,0,4.88,550.4,9.62,"Wildlife"
"3603",1999,37,"NC",31,"Carteret                      ",229,"FLUE CURED TOBACCO            ",30,NA,"A","H ","11","Drought                                                                                             ",7,"JUL",NA,4,4,23.3,0,64485,1486,607,879,0,0,23.305,43490.5,29.27,"Drought"
