"","COMMODITY.YEAR.ID","STATE.CODE","STATE.ABBREVIATION","COUNTY.CODE","COUNTY.NAME","COMMODITY.CODE","COMMODITY.NAME","INSURANCE.PLAN.CODE","INSURACE.PLAN.NAME.ABBREVIATION","COVERAGE.CATEGORY","STAGE.CODE","CAUSE.OF.LOSS.CODE","CAUSE.OF.LOSS.DESCRIPTION.x","MONTH.OF.LOSS","MONTH.OF.LOSS.NAME","YEAR.OF.LOSS","POLICIES.EARNING.PERMIUM","POLICIES.INDEMNIFIED","NET.PLANTED.ACRES","NET.ENDORSED.ACRES","LIABILITY","TOTAL.PREMIUM","PRODUCER.PAID.PREMIUM","SUBSIDY","STATE_PRIVATE.SUBSIDY","ADDITIONAL.SUBSIDY","NET.DETERMINED.ACRES","INDEMNITY.AMOUNT","LOSS.RATIO","CAUSE.OF.LOSS.DESCRIPTION.y"
"32",1992,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,"NULL",NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",10,"OCT",NA,1,1,183.9,0,11272,2201,1543,658,0,0,183.89,11272,5.12,"Excess Moisture/Precipitation/Rain                                                                  "
"33",1992,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,"NULL",NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",10,"OCT",NA,1,1,183.9,0,11272,2201,1543,658,0,0,183.89,11272,5.12,"Excess Moisture/Precipitation/Rain"
"34",1992,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,"NULL",NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,23.24,0,1287.2,244.4,171.6,72.8,0,0,23.24,1287.2,5.27,"Excess Moisture/Precipitation/Rain                                                                  "
"35",1992,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,"NULL",NA,"UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,23.24,0,1287.2,244.4,171.6,72.8,0,0,23.24,1287.2,5.27,"Excess Moisture/Precipitation/Rain"
"36",1992,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,"NULL",NA,"0P","99","Other (Volcano,Snow,Lightning,etc)                                                                ",1,"JAN",NA,1,1,46.3,0,3187.5,509,356,153,0,0,30.9,-771,-1.51,"Other (Snow, Lightning, Etc.)"
"37",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA,"UH","11","Drought                                                                                             ",7,"JUL",NA,3,3,184,0,19342.4,1916,1343.5,572.5,0,0,187.8,18139.4,9.47,"Drought"
"38",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA," H","11","Drought                                                                                             ",7,"JUL",NA,7,7,282.99,0,30370.5,3614.6,2712.6,902,0,0,279.1957,13885.5,3.84,"Drought"
"39",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA,"UH","11","Drought                                                                                             ",6,"JUN",NA,3,3,117.885,0,9529.8,937.5,691.05,246.45,0,0,92.235,7534.05,8.04,"Drought"
"40",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA,"H ","11","Drought                                                                                             ",8,"AUG",NA,1,1,234.9,0,21772,2430,1705,725,0,0,234.9,2946,1.21,"Drought"
"41",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA," H","11","Drought                                                                                             ",6,"JUN",NA,2,2,120.03,0,12526.5,1403.1,981.3,421.8,0,0,120.03,7248.3,5.17,"Drought"
"42",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA," H","12","Heat                                                                                                ",7,"JUL",NA,1,1,55.24,0,5822,634.8,443.6,191.2,0,0,55.24,4637.2,7.3,"Heat"
"43",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA,"UH","12","Heat                                                                                                ",7,"JUL",NA,1,1,17.24,0,1762.8,210,147.2,62.8,0,0,17.24,1642.8,7.82,"Heat"
"44",1993,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,NA,"UH","82","Mycotoxin (Aflatoxin)                                                                               ",8,"AUG",NA,1,1,25.575,0,1652,113,78.75,34.25,0,0,17.025,1046.75,9.26,"Mycotoxin"
"45",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA,"H ","11","Drought                                                                                             ",7,"JUL",NA,3,3,17.36,0,53420,1663,1384,279,0,0,17.36,19316,11.62,"Drought"
"46",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA," H","11","Drought                                                                                             ",6,"JUN",NA,3,3,29.931,0,81492,2183.1,1694.4,488.7,0,0,29.931,36049.2,16.51,"Drought"
"47",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA," H","11","Drought                                                                                             ",7,"JUL",NA,6,6,35.8485,0,108037.55,3446.75,2866.8,579.95,0,0,35.8485,61434.8,17.82,"Drought"
"48",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA,"H ","11","Drought                                                                                             ",6,"JUN",NA,1,1,1.9,0,5272,166,138,28,0,0,1.9,1471,8.86,"Drought"
"49",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA," H","12","Heat                                                                                                ",8,"AUG",NA,1,1,3.808,0,10565.2,370,306.4,63.6,0,0,3.808,7756,20.96,"Heat"
"50",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA," H","21","Hail                                                                                                ",7,"JUL",NA,1,1,2.2225,0,7313.25,234.15,197.4,36.75,0,0,2.2225,1729,7.38,"Hail"
"51",1993,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,NA," H","61","Wind/Excess Wind                                                                                    ",7,"JUL",NA,1,1,13.34,0,43893,1138,960,178,0,0,13.34,4180,3.67,"Wind/Excess Wind"
"52",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA,"UH","11","Drought                                                                                             ",6,"JUN",NA,1,1,13.38,0,705.9,192.2,134.6,57.6,0,0,17.82,936.6,4.87,"Drought"
"53",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA," H","11","Drought                                                                                             ",7,"JUL",NA,1,1,153.85,0,8333.5,1989,1390.5,598.5,0,0,151.1,5991,3.01,"Drought"
"54",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA,"UH","11","Drought                                                                                             ",7,"JUL",NA,3,3,212.15,0,10762.5,2408,1682.5,725.5,0,0,214.9,9470,3.93,"Drought"
"55",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA,"0H","11","Drought                                                                                             ",10,"OCT",NA,1,1,23,0,1465,271,189,82,0,0,23,1180,4.35,"Drought"
"56",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA," H","11","Drought                                                                                             ",6,"JUN",NA,1,1,17.7,0,918.3,266.4,186.3,80.1,0,0,13.26,432.6,1.62,"Drought"
"57",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA," H","93","Wildlife                                                                                            ",6,"JUN",NA,2,2,13.8,0,732.2,200.6,140.2,60.4,0,0,10.84,383.4,1.91,"Wildlife"
"58",1993,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,NA,"UH","93","Wildlife                                                                                            ",6,"JUN",NA,1,1,8.22,0,431.6,119.8,83.9,35.9,0,0,11.18,585.4,4.89,"Wildlife"
"59",1994,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA," ","UH","11","Drought                                                                                             ",7,"JUL",NA,1,1,11.4,0,782,152,106,46,0,0,11.4,612,4.03,"Drought"
"60",1994,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA," ","H ","11","Drought                                                                                             ",7,"JUL",NA,2,2,176.4,0,16343,2435,1777,658,0,0,176.4,12670,5.2,"Drought"
"61",1994,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA," ","H ","11","Drought                                                                                             ",7,"JUL",NA,2,2,11.63,0,31024,1064,900,164,0,0,11.63,18005,16.92,"Drought"
"62",1994,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA," ","H ","21","Hail                                                                                                ",6,"JUN",NA,2,2,16.18,0,45644,1506,1278,228,0,0,16.17,30668,20.36,"Hail"
"63",1994,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA," ","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,7.5,0,22155,731,620,111,0,0,7.5,10869,14.87,"Excess Moisture/Precipitation/Rain                                                                  "
"64",1994,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA," ","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,7.5,0,22155,731,620,111,0,0,7.5,10869,14.87,"Excess Moisture/Precipitation/Rain"
"65",1994,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA," ","H ","81","Plant Disease                                                                                       ",8,"AUG",NA,1,1,4.02,0,11876,392,333,59,0,0,4.02,4526,11.55,"Plant Disease"
"66",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","H ","11","Drought                                                                                             ",8,"AUG",NA,2,2,28.92,0,1624.8,409.2,286.1,123.1,0,0,28.92,744.3,1.82,"Drought"
"67",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","11","Drought                                                                                             ",8,"AUG",NA,2,2,32.1,0,1841,403,282,121,0,0,24.8,861,2.14,"Drought"
"68",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","11","Drought                                                                                             ",6,"JUN",NA,1,1,17.04,0,735,103.8,72.6,31.2,0,0,17.04,646.8,6.23,"Drought"
"69",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","H ","11","Drought                                                                                             ",7,"JUL",NA,2,2,198.38,0,10995.2,2976.8,2083.9,892.9,0,0,205.68,6335.7,2.13,"Drought"
"70",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,14.91,0,599.9,115.5,81.2,34.3,0,0,14.91,599.9,5.19,"Excess Moisture/Precipitation/Rain                                                                  "
"71",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",12,"DEC",NA,1,1,14.91,0,599.9,115.5,81.2,34.3,0,0,14.91,599.9,5.19,"Excess Moisture/Precipitation/Rain"
"72",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","44","Cold Wet Weather                                                                                    ",1,"JAN",NA,1,1,6.39,0,257.1,49.5,34.8,14.7,0,0,6.39,257.1,5.19,"Cold Wet Weather"
"73",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","81","Plant Disease                                                                                       ",7,"JUL",NA,1,1,11.36,0,490,69.2,48.4,20.8,0,0,11.36,431.2,6.23,"Plant Disease"
"74",1994,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA," ","UH","93","Wildlife                                                                                            ",8,"AUG",NA,1,1,7,0,289,56,39,17,0,0,7,266,4.75,"Wildlife"
"75",1995,37,"NC",133,"Onslow                        ",11,"WHEAT                         ",90,NA,"C","P4","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,26.3,0,396,59,0,59,0,0,26.3,397,6.73,"Excess Moisture/Precipitation/Rain                                                                  "
"76",1995,37,"NC",133,"Onslow                        ",11,"WHEAT                         ",90,NA,"C","P4","31","Excess Moisture/Precipitation/Rain                                                                  ",11,"NOV",NA,1,1,26.3,0,396,59,0,59,0,0,26.3,397,6.73,"Excess Moisture/Precipitation/Rain"
"77",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,81.45,0,21740.7,1517.9,607.1,910.8,0,0,81.45,11504.2,7.58,"Excess Moisture/Precipitation/Rain                                                                  "
"78",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,2,2,81.45,0,21740.7,1517.9,607.1,910.8,0,0,81.45,11504.2,7.58,"Excess Moisture/Precipitation/Rain"
"79",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,733.05,0,195666.3,13661.1,5463.9,8197.2,0,0,733.05,103537.8,7.58,"Excess Moisture/Precipitation/Rain                                                                  "
"80",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"L","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,733.05,0,195666.3,13661.1,5463.9,8197.2,0,0,733.05,103537.8,7.58,"Excess Moisture/Precipitation/Rain"
"81",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,174.8,0,19800,1525,0,1525,0,0,174.8,6022,3.95,"Excess Moisture/Precipitation/Rain                                                                  "
"82",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,174.8,0,19800,1525,0,1525,0,0,174.8,6022,3.95,"Excess Moisture/Precipitation/Rain"
"83",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,84.2,0,18802,2183,1273,910,0,0,84.2,8646,3.96,"Excess Moisture/Precipitation/Rain                                                                  "
"84",1995,37,"NC",133,"Onslow                        ",21,"COTTON                        ",90,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,84.2,0,18802,2183,1273,910,0,0,84.2,8646,3.96,"Excess Moisture/Precipitation/Rain"
"85",1995,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,0,7.1,0,211,32,0,32,0,0,7.1,0,0,"Excess Moisture/Precipitation/Rain                                                                  "
"86",1995,37,"NC",133,"Onslow                        ",41,"CORN                          ",90,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,0,7.1,0,211,32,0,32,0,0,7.1,0,0,"Excess Moisture/Precipitation/Rain"
"87",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","11","Drought                                                                                             ",5,"MAY",NA,4,4,9.77,0,27051.6,618.2,428.2,190,0,0,9.7695,15708.8,25.41,"Drought"
"88",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","11","Drought                                                                                             ",7,"JUL",NA,1,1,0.615,0,1401.75,26.5,15.5,11,0,0,0.615,494.25,18.65,"Drought"
"89",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","11","Drought                                                                                             ",6,"JUN",NA,1,1,4.656,0,11645.6,244.6,142.6,102,0,0,4.655,7915.4,32.36,"Drought"
"90",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,1.66,0,1839,26,0,26,0,0,0.95,1052,40.46,"Excess Moisture/Precipitation/Rain                                                                  "
"91",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,1,1,1.66,0,1839,26,0,26,0,0,0.95,1052,40.46,"Excess Moisture/Precipitation/Rain"
"92",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,0.96,0,2770,82,63,19,0,0,0.96,2004,24.44,"Excess Moisture/Precipitation/Rain                                                                  "
"93",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",7,"JUL",NA,1,1,0.96,0,2770,82,63,19,0,0,0.96,2004,24.44,"Excess Moisture/Precipitation/Rain"
"94",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,46,46,632.599,0,1709865.05,44837.2,32170.7,12666.5,0,0,650.756,854162.55,19.05,"Excess Moisture/Precipitation/Rain                                                                  "
"95",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,46,46,632.599,0,1709865.05,44837.2,32170.7,12666.5,0,0,650.756,854162.55,19.05,"Excess Moisture/Precipitation/Rain"
"96",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,40.05,0,105332,3476.5,2660,816.5,0,0,21.84,37347,10.74,"Excess Moisture/Precipitation/Rain                                                                  "
"97",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"A","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,2,2,40.05,0,105332,3476.5,2660,816.5,0,0,21.84,37347,10.74,"Excess Moisture/Precipitation/Rain"
"98",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,8,7,195.29,0,224126,3141,0,3141,0,0,203.472,23862,7.6,"Excess Moisture/Precipitation/Rain                                                                  "
"99",1995,37,"NC",133,"Onslow                        ",71,"TOBACCO                       ",30,NA,"C","H ","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,8,7,195.29,0,224126,3141,0,3141,0,0,203.472,23862,7.6,"Excess Moisture/Precipitation/Rain"
"100",1995,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,"A","UH","11","Drought                                                                                             ",8,"AUG",NA,1,1,33,0,2486,311,181,130,0,0,33,2390,7.68,"Drought"
"101",1995,37,"NC",133,"Onslow                        ",81,"SOYBEANS                      ",90,NA,"C","UH","31","Excess Moisture/Precipitation/Rain                                                                  ",6,"JUN",NA,5,5,111.4,0,3280.5,457,0,457,0,0,112.3,2912,6.37,"Excess Moisture/Precipitation/Rain                                                                  "
